,days_until_funded,funded_amount,terms_disbursal_amount,loan_amount,repayment_term,contains_old,contains_improve,contains_help,contains_buy,contains_loan,negative_sentiment,positive_sentiment,overall_positive,description_length,is_female,is_bulgaria,is_iraq,is_zambia,is_thailand,is_health,is_ed,is_arts,is_agriculture,is_food,is_housing,african,asian,north_american,south_american,european,paid,refunded,defaulted,in_repayment
14109,1,800,1500.0,800,6,0,0,0,0,1,2,4,1,65,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14110,1,650,1200.0,650,6,0,0,0,1,1,3,5,1,76,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14111,0,800,1500.0,800,6,0,0,0,0,1,2,5,1,80,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14112,0,550,1000.0,550,6,1,0,0,0,1,1,6,1,89,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14113,0,375,700.0,375,6,0,0,0,0,1,3,4,1,89,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14114,0,2150,9135680.0,2150,8,0,0,1,1,1,5,1,0,110,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14115,4,2350,10019712.0,2350,8,0,0,1,1,1,4,2,0,102,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14116,0,275,500.0,275,6,1,0,0,0,1,2,5,1,77,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14117,0,375,700.0,375,6,0,0,0,0,1,2,5,1,86,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14118,0,175,12000.0,175,12,1,0,0,1,1,3,6,1,117,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14119,1,425,800.0,425,6,0,0,1,0,1,3,2,0,81,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14120,0,175,12000.0,175,12,1,0,0,1,1,4,6,1,131,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14121,0,550,1000.0,550,6,0,0,1,0,1,2,6,1,78,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14122,0,225,15000.0,225,12,0,0,0,1,1,4,5,1,127,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14123,3,2175,3000000.0,2175,14,1,0,1,0,0,2,7,1,121,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14124,0,425,800.0,425,6,0,0,1,1,1,4,6,1,69,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14125,0,275,500.0,275,6,0,0,0,1,1,3,5,1,63,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14126,0,225,15000.0,225,12,1,0,0,0,1,3,6,1,90,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14127,0,1300,5468146.0,1300,15,1,0,1,1,1,4,5,1,158,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14128,0,425,800.0,425,6,0,0,1,1,1,4,6,1,69,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14129,0,425,800.0,425,6,0,0,1,0,1,2,6,1,80,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14130,1,250,6000.0,250,9,1,0,0,1,1,3,5,1,102,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
14131,1,2325,9916103.0,2325,6,1,0,1,1,1,5,3,0,123,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14132,1,4275,18221128.0,4275,6,0,1,1,1,1,6,1,0,124,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14133,5,1300,5470063.0,1300,15,1,0,0,1,1,4,4,0,136,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14134,1,3650,15582447.0,3650,6,1,0,1,1,1,4,6,1,86,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14135,0,1025,500000.0,1025,6,1,0,0,1,1,4,4,0,132,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14136,1,825,10555.02,825,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
14137,1,3475,14814504.0,3475,6,0,0,0,0,1,5,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14138,5,5000,21352682.0,5000,11,0,1,1,1,1,7,1,0,106,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14139,3,2500,10597461.0,2500,8,0,1,1,0,1,4,1,0,107,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14140,6,4050,17208325.0,4050,8,0,0,1,1,1,3,1,0,102,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14141,1,1000,1000.0,1000,14,1,0,1,1,1,5,6,1,138,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
14142,1,3850,16357410.0,3850,6,0,0,1,1,1,5,1,0,137,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14143,5,4075,17335086.0,4075,8,0,0,1,1,1,3,1,0,136,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14144,6,1050,4405273.0,1050,13,1,0,1,1,1,3,4,1,126,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14145,2,5750,24515915.0,5750,8,0,1,1,0,1,4,3,0,129,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14146,0,550,25000.0,550,14,1,0,0,1,1,4,7,1,107,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14147,3,1500,1500.0,1500,15,1,0,0,1,1,4,6,1,88,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14148,0,1100,1500000.0,1100,14,1,0,0,0,0,3,3,0,132,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14149,0,1500,70000.0,1500,14,1,0,0,1,1,5,6,1,97,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14150,0,1275,60000.0,1275,14,1,0,0,1,1,5,6,1,117,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14151,0,1075,50000.0,1075,7,1,0,0,1,1,5,7,1,99,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14152,0,1750,170000.0,1750,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14153,3,650,630.0,650,14,0,0,0,0,1,2,4,1,56,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14154,0,125,520.0,125,14,1,0,1,1,1,4,8,1,224,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14155,2,1500,1500.0,1500,17,1,1,0,0,1,6,6,0,279,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14156,1,1175,250000.0,1175,8,1,0,0,1,1,2,4,1,55,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14157,0,225,1000.0,225,14,1,1,1,1,1,6,9,1,152,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14158,0,325,1500.0,325,14,1,0,0,1,1,3,4,1,166,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14159,0,1000,1000.0,1000,14,1,1,1,1,1,6,5,0,198,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14160,0,250,21100.0,250,8,0,0,1,0,1,2,6,1,93,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14161,0,625,1000.0,625,14,1,1,0,0,1,5,6,1,131,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14162,0,225,1000.0,225,14,0,1,1,1,1,5,5,0,163,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14163,0,500,41850.0,500,11,0,1,1,1,1,5,6,1,132,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14164,2,1175,250000.0,1175,12,1,1,0,1,1,6,3,0,81,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14165,2,5000,5000.0,5000,14,1,0,0,1,1,7,5,0,246,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14166,23,1275,1000.0,1275,14,1,0,1,0,1,1,6,1,138,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14167,0,600,600.0,600,14,1,1,0,0,1,4,6,1,194,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14168,3,1925,1500.0,1925,17,1,0,1,0,1,3,8,1,160,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14169,2,1075,5000.0,1075,14,1,0,0,0,1,1,5,1,51,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14170,0,850,4000.0,850,14,1,0,0,0,1,2,4,1,68,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14171,6,850,4000.0,850,14,1,0,0,0,1,2,5,1,49,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14172,3,850,4000.0,850,12,1,0,0,0,1,1,4,1,41,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14173,0,625,60000.0,625,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14174,0,1000,210000.0,1000,12,1,0,0,1,1,5,4,0,81,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14175,0,800,67900.0,800,14,0,1,0,1,1,4,5,1,174,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14176,0,250,1100.0,250,14,1,0,0,1,1,3,5,1,43,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14177,0,775,600.0,775,14,1,1,0,1,1,5,9,1,184,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14178,25,1925,1500.0,1925,17,1,0,1,0,1,3,6,1,158,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14179,16,2050,1600.0,2050,14,1,0,0,0,1,3,5,1,77,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14180,0,750,300000.0,750,14,1,0,0,0,1,3,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14181,0,400,160000.0,400,14,1,0,1,0,1,3,3,0,81,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14182,0,600,600.0,600,15,1,1,0,0,1,4,5,1,216,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14183,3,950,200000.0,950,15,1,0,1,0,1,6,7,1,180,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14184,0,1225,2000.0,1225,18,1,1,0,0,1,4,5,1,132,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14185,6,2050,1600.0,2050,14,1,1,1,1,1,5,9,1,167,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14186,5,1925,1500.0,1925,17,1,0,1,0,1,2,5,1,158,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14187,0,925,90000.0,925,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14188,2,1275,1000.0,1275,14,1,0,1,0,1,3,6,1,154,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14189,6,1275,1000.0,1275,14,1,0,0,1,1,4,5,1,166,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14190,1,1325,280000.0,1325,12,1,0,0,1,1,6,5,0,89,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14191,3,2550,2000.0,2550,17,1,1,1,1,1,5,9,1,166,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14192,25,1925,1500.0,1925,17,1,0,1,0,1,2,6,1,114,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14193,4,1925,1500.0,1925,17,1,0,1,0,1,2,8,1,146,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14194,0,775,75000.0,775,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14195,25,2550,2000.0,2550,17,1,0,1,0,1,3,6,1,138,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14196,23,1275,1000.0,1275,14,1,0,1,0,1,2,7,1,133,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14197,1,2550,2000.0,2550,14,1,1,1,1,1,5,8,1,158,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14198,2,3000,3000.0,3000,14,1,1,0,0,1,6,10,1,217,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14199,0,4175,17764973.0,4175,6,0,0,0,1,1,4,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14200,0,2075,8790253.0,2075,6,0,0,1,0,1,6,4,0,147,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14201,1,1325,5613611.0,1325,8,0,0,1,1,1,4,1,0,116,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14202,0,3300,14010468.0,3300,6,0,0,0,1,1,5,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14203,0,4750,20234223.0,4750,6,0,0,0,1,1,3,1,0,111,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14204,0,275,500.0,275,6,0,0,1,0,1,3,6,1,84,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14205,0,425,800.0,425,6,0,0,0,0,1,2,4,1,79,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14206,0,550,1000.0,550,6,0,0,0,0,1,3,3,0,68,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14207,0,275,500.0,275,6,0,0,0,0,1,2,5,1,103,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14208,0,800,1500.0,800,6,0,0,0,0,1,2,4,1,61,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14209,0,800,1500.0,800,6,0,0,0,0,1,2,5,1,77,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14210,0,375,700.0,375,6,0,0,0,0,1,2,6,1,85,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14211,0,225,400.0,225,6,0,0,0,0,1,2,5,1,79,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14212,0,425,800.0,425,6,0,0,0,1,1,2,4,1,104,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14213,1,800,1500.0,800,6,0,0,0,0,1,2,5,1,68,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14214,0,275,500.0,275,6,1,0,0,0,1,2,7,1,87,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14215,0,275,500.0,275,6,0,0,0,1,1,2,5,1,75,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14216,1,425,800.0,425,6,0,0,0,0,1,2,6,1,91,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14217,1,425,800.0,425,6,0,0,0,0,1,2,4,1,72,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14218,1,1325,2500.0,1325,6,0,0,0,0,1,2,5,1,74,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14219,1,550,1000.0,550,6,0,0,0,1,1,3,5,1,67,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14220,0,800,1500.0,800,6,0,0,0,0,1,2,3,1,75,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14221,1,800,1500.0,800,6,0,0,0,0,1,3,6,1,83,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14222,0,550,1000.0,550,6,0,0,0,0,1,3,5,1,59,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14223,0,425,800.0,425,6,1,0,0,1,1,2,5,1,94,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14224,1,550,1000.0,550,6,0,0,0,0,1,2,6,1,72,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
14225,1,450,450.0,450,14,1,0,0,1,1,5,4,0,168,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
14226,1,500,500.0,500,14,1,1,0,0,1,4,5,1,175,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
14227,1,300,300.0,300,14,1,0,0,1,1,5,5,0,192,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
14228,1,400,400.0,400,14,1,1,0,0,1,5,5,0,198,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
14229,1,700,700.0,700,6,1,0,0,1,1,4,6,1,148,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
14230,1,350,350.0,350,14,1,1,0,1,1,6,5,0,176,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
14231,1,350,350.0,350,14,1,0,0,1,0,4,4,0,160,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
14232,0,800,800.0,800,14,1,0,0,0,1,3,6,1,199,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
14233,0,250,10000.0,250,9,1,0,0,0,1,5,5,0,89,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14234,3,2625,11143804.0,2625,8,0,0,1,1,1,4,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14235,2,2050,8737779.0,2050,8,0,0,1,0,1,2,1,0,91,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14236,0,450,18000.0,450,9,0,0,1,1,1,6,5,0,93,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14237,0,4100,17512334.0,4100,6,0,0,1,0,0,4,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14238,0,300,12000.0,300,14,1,0,0,0,1,2,5,1,79,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14239,0,350,350.0,350,6,1,0,1,1,1,4,7,1,157,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
14240,0,250,10000.0,250,11,1,0,0,1,1,3,4,1,91,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14241,0,250,10000.0,250,9,0,0,1,1,1,4,6,1,112,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14242,0,325,13000.0,325,11,1,0,0,1,0,3,6,1,86,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14243,0,250,10000.0,250,12,0,0,0,1,1,5,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14244,0,200,200.0,200,8,0,1,0,0,1,4,3,0,108,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14245,0,750,30000.0,750,9,0,0,1,1,1,5,4,0,91,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14246,0,250,10000.0,250,12,1,0,0,0,1,4,4,0,71,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14247,0,350,350.0,350,14,1,0,0,1,1,4,6,1,182,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
14248,0,2675,11352740.0,2675,6,0,0,1,1,1,4,1,0,101,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14249,0,375,14900.0,375,11,1,0,0,1,1,3,6,1,67,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14250,0,125,5000.0,125,8,1,0,0,0,1,2,6,1,76,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14251,0,725,1000000.0,725,14,1,0,0,0,0,3,6,1,99,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14252,0,125,5000.0,125,8,1,0,0,0,1,1,6,1,78,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14253,0,825,80000.0,825,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14254,3,1450,2000000.0,1450,14,1,0,0,1,1,5,3,0,122,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14255,1,1300,125000.0,1300,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14256,0,850,850.0,850,14,1,1,0,1,1,7,6,0,155,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
14257,0,125,5000.0,125,8,1,0,0,0,1,3,6,1,85,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14258,0,400,400.0,400,14,1,0,0,1,1,4,5,1,164,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
14259,0,375,14900.0,375,9,1,0,0,0,1,3,6,1,87,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14260,0,1050,100000.0,1050,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14261,0,200,8000.0,200,8,1,1,0,0,1,4,4,0,87,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14262,0,800,2000.0,800,10,1,0,1,1,1,3,7,1,219,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14263,0,1000,2500.0,1000,10,1,0,1,0,1,3,7,1,245,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14264,0,125,5000.0,125,8,1,1,0,0,1,5,5,0,77,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14265,1,700,150000.0,700,13,1,0,0,1,1,3,2,0,56,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14266,0,125,5000.0,125,8,1,1,0,0,1,5,4,0,81,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14267,0,300,300.0,300,8,0,1,0,1,1,5,3,0,118,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14268,0,1575,6646827.0,1575,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
14269,0,700,150000.0,700,13,1,1,0,1,1,4,7,1,57,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14270,0,125,5000.0,125,8,1,1,0,0,1,3,3,0,84,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
14271,4,850,4000.0,850,14,1,0,0,1,1,4,3,0,98,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
